Src IP,Src Port,Dst IP,Dst Port,Timestamp,Flow Duration
172.31.64.118,50028,169.254.169.254,80,20/02/2018 10:01:46,866
172.31.64.118,50028,169.254.169.254,80,20/02/2018 10:01:46,87
172.31.64.118,50029,169.254.169.254,80,20/02/2018 10:01:48,723
172.31.64.118,50029,169.254.169.254,80,20/02/2018 10:01:48,85
146.0.74.132,61446,172.31.64.115,3389,20/02/2018 10:02:14,1646360
172.31.64.118,50030,169.254.169.254,80,20/02/2018 10:02:29,5801151
172.31.64.118,50030,169.254.169.254,80,20/02/2018 10:02:35,54213129
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:02:46,112639483
172.31.64.118,50032,169.254.169.254,80,20/02/2018 10:03:29,5435249
172.31.64.118,50032,169.254.169.254,80,20/02/2018 10:03:34,54579049
172.31.64.115,53090,172.31.0.2,53,20/02/2018 10:03:57,27452
172.31.64.115,52065,172.31.0.2,53,20/02/2018 10:03:58,272
172.31.64.115,55098,172.31.0.2,53,20/02/2018 10:04:00,338
172.31.64.115,55497,172.31.0.2,53,20/02/2018 10:04:00,1405
172.31.64.115,62430,172.31.0.2,53,20/02/2018 10:04:00,656
172.31.64.115,54695,172.31.0.2,53,20/02/2018 10:04:01,103952
172.31.64.115,58838,172.31.0.2,53,20/02/2018 10:04:01,22427
172.31.64.115,49344,172.31.0.2,53,20/02/2018 10:04:16,12748
172.31.64.115,49307,172.31.0.2,53,20/02/2018 10:04:16,427
172.31.64.118,50033,169.254.169.254,80,20/02/2018 10:04:29,5645643
172.31.64.118,50033,169.254.169.254,80,20/02/2018 10:04:35,54368465
146.0.74.132,63091,172.31.64.115,3389,20/02/2018 10:04:44,1660021
172.31.64.118,50034,169.254.169.254,80,20/02/2018 10:05:29,5452080
172.31.64.118,50034,169.254.169.254,80,20/02/2018 10:05:34,54562146
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:05:35,112639577
172.31.64.118,50035,169.254.169.254,80,20/02/2018 10:06:29,6050343
172.31.64.118,50035,169.254.169.254,80,20/02/2018 10:06:35,53963882
172.31.64.118,50036,169.254.169.254,80,20/02/2018 10:06:41,1056
172.31.64.118,50036,169.254.169.254,80,20/02/2018 10:06:41,86
172.31.64.118,50037,169.254.169.254,80,20/02/2018 10:06:41,729
172.31.64.118,50037,169.254.169.254,80,20/02/2018 10:06:41,89
146.0.74.132,64728,172.31.64.115,3389,20/02/2018 10:07:14,1642965
172.31.64.118,50038,169.254.169.254,80,20/02/2018 10:07:29,6105719
172.31.64.118,50038,169.254.169.254,80,20/02/2018 10:07:35,53908555
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:08:24,112639626
172.31.64.118,50039,169.254.169.254,80,20/02/2018 10:08:29,5312192
172.31.64.118,50039,169.254.169.254,80,20/02/2018 10:08:34,54702056
172.31.64.118,50040,169.254.169.254,80,20/02/2018 10:09:29,6078789
172.31.64.118,50041,169.254.169.254,80,20/02/2018 10:09:33,908
172.31.64.118,50041,169.254.169.254,80,20/02/2018 10:09:33,92
172.31.64.118,50042,169.254.169.254,80,20/02/2018 10:09:33,535
172.31.64.118,50042,169.254.169.254,80,20/02/2018 10:09:33,69
172.31.64.118,50043,169.254.169.254,80,20/02/2018 10:09:33,526
172.31.64.118,50043,169.254.169.254,80,20/02/2018 10:09:33,68
172.31.64.118,50040,169.254.169.254,80,20/02/2018 10:09:35,53935516
172.31.64.118,50044,169.254.169.254,80,20/02/2018 10:10:29,5702096
172.31.64.118,50044,169.254.169.254,80,20/02/2018 10:10:35,54312154
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:11:13,112639584
172.31.64.118,50045,169.254.169.254,80,20/02/2018 10:11:29,5266811
172.31.64.118,50045,169.254.169.254,80,20/02/2018 10:11:34,54747483
172.31.64.118,50046,169.254.169.254,80,20/02/2018 10:11:41,854
172.31.64.118,50046,169.254.169.254,80,20/02/2018 10:11:41,87
172.31.64.118,50047,169.254.169.254,80,20/02/2018 10:11:41,773
172.31.64.118,50047,169.254.169.254,80,20/02/2018 10:11:41,80
172.31.64.118,50048,169.254.169.254,80,20/02/2018 10:12:29,5331732
172.31.64.118,50048,169.254.169.254,80,20/02/2018 10:12:34,54682536
172.31.64.115,65399,172.31.0.2,53,20/02/2018 10:12:55,2711
172.31.64.115,62047,172.31.0.2,53,20/02/2018 10:12:55,1969
172.31.64.115,60923,172.31.0.2,53,20/02/2018 10:12:58,26790
172.31.64.115,62590,172.31.0.2,53,20/02/2018 10:12:58,42367
172.31.64.115,51523,172.31.0.2,53,20/02/2018 10:12:58,34360
172.31.64.115,59585,172.31.0.2,53,20/02/2018 10:12:58,241
172.31.64.115,49777,172.31.0.2,53,20/02/2018 10:12:58,272
172.31.64.115,56289,172.31.0.2,53,20/02/2018 10:12:58,1053
172.31.64.115,60759,172.31.0.2,53,20/02/2018 10:12:58,34818
172.31.64.115,56613,172.31.0.2,53,20/02/2018 10:12:58,25125
172.31.64.115,55884,172.31.0.2,53,20/02/2018 10:12:58,945
172.31.64.115,56879,172.31.0.2,53,20/02/2018 10:12:58,102797
172.31.64.115,61455,172.31.0.2,53,20/02/2018 10:12:58,60440
172.31.64.115,53764,172.31.0.2,53,20/02/2018 10:12:58,59340
172.31.64.115,60795,172.31.0.2,53,20/02/2018 10:12:58,648
172.31.64.115,51212,172.31.0.2,53,20/02/2018 10:12:58,936
172.31.64.118,50049,169.254.169.254,80,20/02/2018 10:13:29,5359329
172.31.64.118,50049,169.254.169.254,80,20/02/2018 10:13:35,54654962
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:14:02,112639646
172.31.64.118,50050,169.254.169.254,80,20/02/2018 10:14:29,6178620
172.31.64.118,50050,169.254.169.254,80,20/02/2018 10:14:35,53835623
172.31.64.118,50052,169.254.169.254,80,20/02/2018 10:15:29,5389500
172.31.64.118,50052,169.254.169.254,80,20/02/2018 10:15:35,54624789
172.31.64.118,50053,169.254.169.254,80,20/02/2018 10:16:29,5375461
172.31.64.118,50053,169.254.169.254,80,20/02/2018 10:16:35,54638870
172.31.64.118,50054,169.254.169.254,80,20/02/2018 10:16:41,874
172.31.64.118,50054,169.254.169.254,80,20/02/2018 10:16:41,87
172.31.64.118,50055,169.254.169.254,80,20/02/2018 10:16:41,790
172.31.64.118,50055,169.254.169.254,80,20/02/2018 10:16:41,85
172.31.64.118,50056,169.254.169.254,80,20/02/2018 10:16:50,833
172.31.64.118,50056,169.254.169.254,80,20/02/2018 10:16:50,82
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:16:51,112639597
172.31.64.118,50057,169.254.169.254,80,20/02/2018 10:16:53,887
172.31.64.118,50057,169.254.169.254,80,20/02/2018 10:16:53,96
172.31.64.118,50058,169.254.169.254,80,20/02/2018 10:16:55,780
172.31.64.118,50058,169.254.169.254,80,20/02/2018 10:16:55,89
172.31.64.118,50059,169.254.169.254,80,20/02/2018 10:16:58,770
172.31.64.118,50059,169.254.169.254,80,20/02/2018 10:16:58,82
172.31.64.118,50060,169.254.169.254,80,20/02/2018 10:17:00,837
172.31.64.118,50060,169.254.169.254,80,20/02/2018 10:17:00,93
172.31.64.118,50061,169.254.169.254,80,20/02/2018 10:17:02,806
172.31.64.118,50061,169.254.169.254,80,20/02/2018 10:17:02,84
172.31.64.118,50062,169.254.169.254,80,20/02/2018 10:17:04,977
172.31.64.118,50062,169.254.169.254,80,20/02/2018 10:17:04,88
172.31.64.118,50063,169.254.169.254,80,20/02/2018 10:17:07,900
172.31.64.118,50063,169.254.169.254,80,20/02/2018 10:17:07,85
172.31.64.118,50064,169.254.169.254,80,20/02/2018 10:17:09,969
172.31.64.118,50064,169.254.169.254,80,20/02/2018 10:17:09,90
172.31.64.118,50065,169.254.169.254,80,20/02/2018 10:17:11,859
172.31.64.118,50065,169.254.169.254,80,20/02/2018 10:17:11,86
172.31.64.118,50066,169.254.169.254,80,20/02/2018 10:17:29,5946076
172.31.64.118,50066,169.254.169.254,80,20/02/2018 10:17:35,54068122
172.31.64.118,50068,169.254.169.254,80,20/02/2018 10:18:29,5291464
172.31.64.118,50068,169.254.169.254,80,20/02/2018 10:18:35,54722987
172.31.64.118,50069,169.254.169.254,80,20/02/2018 10:19:29,5593035
172.31.64.118,50070,169.254.169.254,80,20/02/2018 10:19:30,913
172.31.64.118,50070,169.254.169.254,80,20/02/2018 10:19:30,90
172.31.64.118,50071,169.254.169.254,80,20/02/2018 10:19:30,654
172.31.64.118,50071,169.254.169.254,80,20/02/2018 10:19:30,84
172.31.64.118,50072,169.254.169.254,80,20/02/2018 10:19:30,592
172.31.64.118,50072,169.254.169.254,80,20/02/2018 10:19:30,88
172.31.64.118,50069,169.254.169.254,80,20/02/2018 10:19:35,54421040
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:19:40,112639575
146.0.74.132,56445,172.31.64.115,3389,20/02/2018 10:19:44,1646015
172.31.64.118,50073,169.254.169.254,80,20/02/2018 10:20:29,5181651
172.31.64.118,50073,169.254.169.254,80,20/02/2018 10:20:34,54832576
77.72.83.21,56195,172.31.64.115,3389,20/02/2018 10:20:42,3045201
172.31.64.118,50074,169.254.169.254,80,20/02/2018 10:21:29,5478267
172.31.64.118,50074,169.254.169.254,80,20/02/2018 10:21:35,54535997
172.31.64.118,50075,169.254.169.254,80,20/02/2018 10:21:41,873
172.31.64.118,50075,169.254.169.254,80,20/02/2018 10:21:41,87
172.31.64.118,50076,169.254.169.254,80,20/02/2018 10:21:41,861
172.31.64.118,50076,169.254.169.254,80,20/02/2018 10:21:41,88
172.31.64.115,50611,172.31.0.2,53,20/02/2018 10:21:56,290
172.31.64.115,58608,172.31.0.2,53,20/02/2018 10:21:57,246
172.31.64.115,58926,172.31.0.2,53,20/02/2018 10:21:57,18895
172.31.64.115,63318,172.31.0.2,53,20/02/2018 10:21:57,1101
172.31.64.115,65257,172.31.0.2,53,20/02/2018 10:21:57,12790
172.31.64.115,55558,172.31.0.2,53,20/02/2018 10:21:58,304
172.31.64.115,62132,172.31.0.2,53,20/02/2018 10:22:00,674
172.31.64.115,60924,172.31.0.2,53,20/02/2018 10:22:00,36815
146.0.74.132,58040,172.31.64.115,3389,20/02/2018 10:22:10,1636996
172.31.64.118,50077,169.254.169.254,80,20/02/2018 10:22:29,5369989
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:22:29,112639619
172.31.64.118,50077,169.254.169.254,80,20/02/2018 10:22:35,54644278
172.31.64.118,50078,169.254.169.254,80,20/02/2018 10:23:29,5412694
172.31.64.118,50078,169.254.169.254,80,20/02/2018 10:23:35,54601552
172.31.64.118,50079,169.254.169.254,80,20/02/2018 10:24:29,5534973
172.31.64.118,50079,169.254.169.254,80,20/02/2018 10:24:35,54479338
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:25:17,112639658
172.31.64.118,50080,169.254.169.254,80,20/02/2018 10:25:29,5799908
172.31.64.118,50080,169.254.169.254,80,20/02/2018 10:25:35,54214306
172.31.64.118,50081,169.254.169.254,80,20/02/2018 10:26:29,5123273
172.31.64.118,50081,169.254.169.254,80,20/02/2018 10:26:34,54897246
172.31.64.118,54012,172.31.0.2,53,20/02/2018 10:26:39,832
172.31.64.118,62489,172.31.0.2,53,20/02/2018 10:26:39,1029
172.31.64.118,57764,172.31.0.2,53,20/02/2018 10:26:40,863
172.31.64.118,55797,172.31.0.2,53,20/02/2018 10:26:40,3494
172.31.64.118,49249,172.31.0.2,53,20/02/2018 10:26:41,308
172.31.64.118,56395,172.31.0.2,53,20/02/2018 10:26:42,863
172.31.64.118,51193,172.31.0.2,53,20/02/2018 10:26:43,1336
172.31.64.118,50145,178.255.83.1,80,20/02/2018 10:26:44,55963
172.31.64.118,50146,178.255.83.1,80,20/02/2018 10:26:44,58253
172.31.64.118,50145,178.255.83.1,80,20/02/2018 10:26:44,11921
172.31.64.118,50146,178.255.83.1,80,20/02/2018 10:26:44,9509
172.31.64.118,50150,178.255.83.1,80,20/02/2018 10:26:44,363265
172.31.64.118,55404,172.31.0.2,53,20/02/2018 10:26:44,247840
172.31.64.118,52784,172.31.0.2,53,20/02/2018 10:26:44,77473
172.31.64.118,50151,169.254.169.254,80,20/02/2018 10:26:45,790
172.31.64.118,50151,169.254.169.254,80,20/02/2018 10:26:45,84
172.31.64.118,50150,178.255.83.1,80,20/02/2018 10:26:45,233
172.31.64.118,50157,169.254.169.254,80,20/02/2018 10:26:45,803
172.31.64.118,50157,169.254.169.254,80,20/02/2018 10:26:45,81
172.31.64.118,62747,172.31.0.2,53,20/02/2018 10:26:45,30539
146.0.74.132,61215,172.31.64.115,3389,20/02/2018 10:26:55,1652439
172.31.64.118,50158,169.254.169.254,80,20/02/2018 10:27:29,5250353
172.31.64.118,50158,169.254.169.254,80,20/02/2018 10:27:35,54764417
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:28:06,112639638
172.31.64.118,50159,169.254.169.254,80,20/02/2018 10:28:29,5602792
172.31.64.118,50159,169.254.169.254,80,20/02/2018 10:28:35,54410963
172.31.64.115,61045,172.31.0.2,53,20/02/2018 10:29:08,1651
172.31.64.115,61483,172.31.0.2,53,20/02/2018 10:29:14,26736
172.31.64.118,50160,169.254.169.254,80,20/02/2018 10:29:29,6480336
77.72.83.21,58024,172.31.64.115,3389,20/02/2018 10:29:34,2632889
172.31.64.118,50161,169.254.169.254,80,20/02/2018 10:29:36,798
172.31.64.118,50161,169.254.169.254,80,20/02/2018 10:29:36,100
172.31.64.118,50162,169.254.169.254,80,20/02/2018 10:29:36,563
172.31.64.118,50162,169.254.169.254,80,20/02/2018 10:29:36,70
172.31.64.118,50163,169.254.169.254,80,20/02/2018 10:29:36,542
172.31.64.118,50163,169.254.169.254,80,20/02/2018 10:29:36,67
172.31.64.118,50160,169.254.169.254,80,20/02/2018 10:29:36,53534194
172.31.64.118,55240,172.31.0.2,53,20/02/2018 10:29:44,2838
172.31.64.118,50165,169.254.169.254,80,20/02/2018 10:30:29,6704308
172.31.64.118,50165,169.254.169.254,80,20/02/2018 10:30:36,53309640
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:30:55,112639649
172.31.64.115,56650,172.31.0.2,53,20/02/2018 10:30:56,801
172.31.64.115,57706,172.31.0.2,53,20/02/2018 10:30:57,2021
172.31.64.115,62010,172.31.0.2,53,20/02/2018 10:30:57,321
172.31.64.115,53441,172.31.0.2,53,20/02/2018 10:30:58,14121
172.31.64.115,53574,172.31.0.2,53,20/02/2018 10:30:58,24187
172.31.64.115,57647,172.31.0.2,53,20/02/2018 10:30:58,40820
172.31.64.115,55692,172.31.0.2,53,20/02/2018 10:30:58,42695
172.31.64.115,65150,172.31.0.2,53,20/02/2018 10:30:58,383
172.31.64.115,51947,172.31.0.2,53,20/02/2018 10:30:58,363
172.31.64.115,62973,172.31.0.2,53,20/02/2018 10:30:58,1347
172.31.64.115,51704,172.31.0.2,53,20/02/2018 10:30:59,12793
172.31.64.115,61459,172.31.0.2,53,20/02/2018 10:30:59,25323
172.31.64.115,59046,172.31.0.2,53,20/02/2018 10:30:59,1005
172.31.64.115,52860,172.31.0.2,53,20/02/2018 10:30:59,1249
172.31.64.115,55305,172.31.0.2,53,20/02/2018 10:30:59,59450
172.31.64.115,59608,172.31.0.2,53,20/02/2018 10:30:59,36900
172.31.64.115,49922,172.31.0.2,53,20/02/2018 10:30:59,1032
172.31.64.115,49210,172.31.0.2,53,20/02/2018 10:30:59,219498
172.31.64.115,54321,172.31.0.2,53,20/02/2018 10:31:00,36312
172.31.64.115,54439,172.31.0.2,53,20/02/2018 10:31:00,1023
172.31.64.115,54257,172.31.0.2,53,20/02/2018 10:31:00,42140
172.31.64.115,53485,172.31.0.2,53,20/02/2018 10:31:00,60554
172.31.64.115,56746,172.31.0.2,53,20/02/2018 10:31:00,6188
172.31.64.115,52622,172.31.0.2,53,20/02/2018 10:31:00,36195
172.31.64.115,53017,172.31.0.2,53,20/02/2018 10:31:00,59184
172.31.64.115,50937,172.31.0.2,53,20/02/2018 10:31:00,57867
172.31.64.115,60803,172.31.0.2,53,20/02/2018 10:31:01,120523
172.31.64.115,52617,172.31.0.2,53,20/02/2018 10:31:01,54972
172.31.64.115,56483,172.31.0.2,53,20/02/2018 10:31:01,312
172.31.64.115,53534,172.31.0.2,53,20/02/2018 10:31:01,32892
172.31.64.115,59394,172.31.0.2,53,20/02/2018 10:31:01,509
172.31.64.115,59540,172.31.0.2,53,20/02/2018 10:31:02,441
172.31.64.115,53100,172.31.0.2,53,20/02/2018 10:31:02,18498
172.31.64.115,50478,172.31.0.2,53,20/02/2018 10:31:02,1042
172.31.64.115,62308,172.31.0.2,53,20/02/2018 10:31:02,1599
172.31.64.115,56383,172.31.0.2,53,20/02/2018 10:31:03,19428
172.31.64.115,59490,172.31.0.2,53,20/02/2018 10:31:03,3453080
172.31.64.115,58867,172.31.0.2,53,20/02/2018 10:31:03,30894
172.31.64.115,51056,172.31.0.2,53,20/02/2018 10:31:03,443
172.31.64.115,49857,172.31.0.2,53,20/02/2018 10:31:04,1424
172.31.64.115,52486,172.31.0.2,53,20/02/2018 10:31:04,269
172.31.64.115,51800,172.31.0.2,53,20/02/2018 10:31:04,12685
172.31.64.115,59862,172.31.0.2,53,20/02/2018 10:31:04,289
172.31.64.115,51310,172.31.0.2,53,20/02/2018 10:31:04,323
172.31.64.115,64282,172.31.0.2,53,20/02/2018 10:31:04,277
172.31.64.115,49667,172.31.0.2,53,20/02/2018 10:31:05,127751
172.31.64.115,56214,172.31.0.2,53,20/02/2018 10:31:05,282
172.31.64.115,60793,172.31.0.2,53,20/02/2018 10:31:05,26028
172.31.64.115,60074,172.31.0.2,53,20/02/2018 10:31:05,1254
172.31.64.115,57803,172.31.0.2,53,20/02/2018 10:31:05,27097
172.31.64.115,60134,172.31.0.2,53,20/02/2018 10:31:05,19254
172.31.64.115,54512,172.31.0.2,53,20/02/2018 10:31:05,31915
172.31.64.115,51982,172.31.0.2,53,20/02/2018 10:31:05,1552
172.31.64.115,59625,172.31.0.2,53,20/02/2018 10:31:05,315
172.31.64.115,52787,172.31.0.2,53,20/02/2018 10:31:05,1066
172.31.64.115,64751,172.31.0.2,53,20/02/2018 10:31:05,1030
172.31.64.115,61767,172.31.0.2,53,20/02/2018 10:31:05,442
172.31.64.115,62549,172.31.0.2,53,20/02/2018 10:31:05,460
172.31.64.115,57044,172.31.0.2,53,20/02/2018 10:31:06,356
172.31.64.115,61098,172.31.0.2,53,20/02/2018 10:31:06,794
172.31.64.115,54705,172.31.0.2,53,20/02/2018 10:31:06,24743
172.31.64.115,56527,172.31.0.2,53,20/02/2018 10:31:06,33487
172.31.64.115,56086,172.31.0.2,53,20/02/2018 10:31:06,996
172.31.64.115,58708,172.31.0.2,53,20/02/2018 10:31:06,337
172.31.64.115,53705,172.31.0.2,53,20/02/2018 10:31:07,239
172.31.64.115,52979,172.31.0.2,53,20/02/2018 10:31:07,176950
172.31.64.115,65012,172.31.0.2,53,20/02/2018 10:31:07,421
172.31.64.115,64725,172.31.0.2,53,20/02/2018 10:31:07,402
172.31.64.115,60213,172.31.0.2,53,20/02/2018 10:31:07,66490
172.31.64.115,51549,172.31.0.2,53,20/02/2018 10:31:07,24569
172.31.64.115,62131,172.31.0.2,53,20/02/2018 10:31:07,12648
172.31.64.115,58842,172.31.0.2,53,20/02/2018 10:31:07,44858
172.31.64.115,49873,172.31.0.2,53,20/02/2018 10:31:07,273
172.31.64.115,59102,172.31.0.2,53,20/02/2018 10:31:07,349
172.31.64.115,50829,172.31.0.2,53,20/02/2018 10:31:07,14002
172.31.64.115,49243,172.31.0.2,53,20/02/2018 10:31:15,1063
172.31.64.115,53521,172.31.0.2,53,20/02/2018 10:31:15,400
172.31.64.118,50166,169.254.169.254,80,20/02/2018 10:31:29,6451848
172.31.64.118,50166,169.254.169.254,80,20/02/2018 10:31:36,53562243
172.31.64.118,50167,169.254.169.254,80,20/02/2018 10:31:41,930
172.31.64.118,50167,169.254.169.254,80,20/02/2018 10:31:41,83
172.31.64.118,50168,169.254.169.254,80,20/02/2018 10:31:42,876
172.31.64.118,50168,169.254.169.254,80,20/02/2018 10:31:42,82
172.31.64.115,53609,172.31.0.2,53,20/02/2018 10:31:50,254
172.31.64.115,62686,172.31.0.2,53,20/02/2018 10:31:51,12634
172.31.64.115,52959,172.31.0.2,53,20/02/2018 10:31:51,317
172.31.64.115,54814,172.31.0.2,53,20/02/2018 10:31:52,937
172.31.64.115,56192,172.31.0.2,53,20/02/2018 10:31:52,287
172.31.64.115,63197,172.31.0.2,53,20/02/2018 10:31:52,56752
172.31.64.115,56734,172.31.0.2,53,20/02/2018 10:31:52,18853
172.31.64.115,61502,172.31.0.2,53,20/02/2018 10:31:52,642
172.31.64.115,61599,172.31.0.2,53,20/02/2018 10:31:52,16830
172.31.64.115,52308,172.31.0.2,53,20/02/2018 10:31:52,430
172.31.64.115,56637,172.31.0.2,53,20/02/2018 10:31:52,12516
172.31.64.115,56001,172.31.0.2,53,20/02/2018 10:31:52,299
172.31.64.115,50406,172.31.0.2,53,20/02/2018 10:31:52,1494
172.31.64.115,54256,172.31.0.2,53,20/02/2018 10:31:52,301
172.31.64.115,58951,172.31.0.2,53,20/02/2018 10:31:53,124190
172.31.64.115,65366,172.31.0.2,53,20/02/2018 10:31:53,328
172.31.64.115,53583,172.31.0.2,53,20/02/2018 10:31:53,509
172.31.64.115,49596,172.31.0.2,53,20/02/2018 10:32:01,15968
172.31.64.118,50169,169.254.169.254,80,20/02/2018 10:32:13,734
172.31.64.118,50169,169.254.169.254,80,20/02/2018 10:32:13,78
172.31.64.118,50170,169.254.169.254,80,20/02/2018 10:32:15,915
172.31.64.118,50170,169.254.169.254,80,20/02/2018 10:32:15,204
172.31.64.118,50171,169.254.169.254,80,20/02/2018 10:32:18,898
172.31.64.118,50171,169.254.169.254,80,20/02/2018 10:32:18,82
172.31.64.118,50172,169.254.169.254,80,20/02/2018 10:32:20,869
172.31.64.118,50172,169.254.169.254,80,20/02/2018 10:32:20,99
172.31.64.118,50173,169.254.169.254,80,20/02/2018 10:32:22,799
172.31.64.118,50173,169.254.169.254,80,20/02/2018 10:32:22,83
172.31.64.118,50174,169.254.169.254,80,20/02/2018 10:32:24,850
172.31.64.118,50174,169.254.169.254,80,20/02/2018 10:32:24,96
172.31.64.118,50175,169.254.169.254,80,20/02/2018 10:32:26,794
172.31.64.118,50175,169.254.169.254,80,20/02/2018 10:32:26,86
172.31.64.118,50176,169.254.169.254,80,20/02/2018 10:32:29,895
172.31.64.118,50176,169.254.169.254,80,20/02/2018 10:32:29,87
172.31.64.118,50177,169.254.169.254,80,20/02/2018 10:32:29,5745111
172.31.64.118,50178,169.254.169.254,80,20/02/2018 10:32:31,685
172.31.64.118,50178,169.254.169.254,80,20/02/2018 10:32:31,82
172.31.64.118,50179,169.254.169.254,80,20/02/2018 10:32:33,12932
172.31.64.118,50179,169.254.169.254,80,20/02/2018 10:32:33,188
172.31.64.118,50177,169.254.169.254,80,20/02/2018 10:32:35,54267358
172.31.64.118,50181,169.254.169.254,80,20/02/2018 10:33:29,6275823
172.31.64.118,50181,169.254.169.254,80,20/02/2018 10:33:36,53739798
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:33:44,112639578
172.31.64.115,54091,172.31.0.2,53,20/02/2018 10:34:11,2001
172.31.64.118,49764,172.31.0.2,53,20/02/2018 10:34:24,1592
172.31.64.118,50182,169.254.169.254,80,20/02/2018 10:34:29,5182773
172.31.64.118,50182,169.254.169.254,80,20/02/2018 10:34:35,54832124
172.31.64.118,50183,169.254.169.254,80,20/02/2018 10:35:29,6479256
172.31.64.118,50183,169.254.169.254,80,20/02/2018 10:35:36,53532884
172.31.64.118,50184,169.254.169.254,80,20/02/2018 10:36:29,6110125
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:36:33,112639693
172.31.64.118,50184,169.254.169.254,80,20/02/2018 10:36:36,53904251
172.31.64.118,50185,169.254.169.254,80,20/02/2018 10:36:41,5432
172.31.64.118,50185,169.254.169.254,80,20/02/2018 10:36:41,1226
172.31.64.118,50186,169.254.169.254,80,20/02/2018 10:36:42,805
172.31.64.118,50186,169.254.169.254,80,20/02/2018 10:36:42,97
172.31.64.118,50187,169.254.169.254,80,20/02/2018 10:37:30,6831627
172.31.64.118,50187,169.254.169.254,80,20/02/2018 10:37:36,53182809
172.31.64.115,62019,172.31.0.2,53,20/02/2018 10:37:41,3817427
172.31.64.115,61406,172.31.0.2,53,20/02/2018 10:37:42,2040
172.31.64.115,51221,172.31.0.2,53,20/02/2018 10:37:43,376
172.31.64.115,59891,172.31.0.2,53,20/02/2018 10:37:43,40418
172.31.64.115,54186,172.31.0.2,53,20/02/2018 10:37:43,1853
172.31.64.115,52016,172.31.0.2,53,20/02/2018 10:37:43,2463
172.31.64.115,51900,172.31.0.2,53,20/02/2018 10:37:43,2250
172.31.64.115,52319,172.31.0.2,53,20/02/2018 10:37:43,12812
172.31.64.115,62032,172.31.0.2,53,20/02/2018 10:37:43,655
172.31.64.115,51382,172.31.0.2,53,20/02/2018 10:37:43,434
172.31.64.115,60684,172.31.0.2,53,20/02/2018 10:37:44,816
172.31.64.115,64145,172.31.0.2,53,20/02/2018 10:37:45,259
172.31.64.115,58730,172.31.0.2,53,20/02/2018 10:37:45,109189
172.31.64.115,49980,172.31.0.2,53,20/02/2018 10:37:45,287
172.31.64.115,57321,172.31.0.2,53,20/02/2018 10:37:45,859
172.31.64.115,58152,172.31.0.2,53,20/02/2018 10:37:45,83861
172.31.64.115,61214,172.31.0.2,53,20/02/2018 10:37:45,11573
172.31.64.115,54967,172.31.0.2,53,20/02/2018 10:37:45,1135
172.31.64.115,52259,172.31.0.2,53,20/02/2018 10:37:45,1124
172.31.64.115,56844,172.31.0.2,53,20/02/2018 10:37:45,12185
172.31.64.115,58023,172.31.0.2,53,20/02/2018 10:37:46,773
172.31.64.115,60719,172.31.0.2,53,20/02/2018 10:37:46,946
172.31.64.115,60538,172.31.0.2,53,20/02/2018 10:37:46,363
172.31.64.115,55812,172.31.0.2,53,20/02/2018 10:37:46,24708
172.31.64.115,62826,172.31.0.2,53,20/02/2018 10:37:46,693
172.31.64.115,49932,172.31.0.2,53,20/02/2018 10:37:46,288
172.31.64.115,50103,172.31.0.2,53,20/02/2018 10:37:46,549
172.31.64.115,53234,172.31.0.2,53,20/02/2018 10:37:46,399
172.31.64.115,54088,172.31.0.2,53,20/02/2018 10:37:46,348
172.31.64.115,49414,172.31.0.2,53,20/02/2018 10:37:46,494
172.31.64.115,63888,172.31.0.2,53,20/02/2018 10:37:47,1042
172.31.64.115,62455,172.31.0.2,53,20/02/2018 10:37:47,1168
172.31.64.115,56419,172.31.0.2,53,20/02/2018 10:37:47,474
172.31.64.115,51441,172.31.0.2,53,20/02/2018 10:37:47,1129
172.31.64.115,56732,172.31.0.2,53,20/02/2018 10:37:48,271
172.31.64.115,58887,172.31.0.2,53,20/02/2018 10:37:48,267
172.31.64.115,60087,172.31.0.2,53,20/02/2018 10:37:48,277
172.31.64.115,64774,172.31.0.2,53,20/02/2018 10:37:48,50013
172.31.64.115,60736,172.31.0.2,53,20/02/2018 10:37:48,797
172.31.64.115,60568,172.31.0.2,53,20/02/2018 10:37:48,243
172.31.64.115,50251,172.31.0.2,53,20/02/2018 10:37:48,891
172.31.64.115,52801,172.31.0.2,53,20/02/2018 10:37:48,18442
172.31.64.115,51923,172.31.0.2,53,20/02/2018 10:37:48,2002
172.31.64.115,57516,172.31.0.2,53,20/02/2018 10:37:48,370
172.31.64.118,50188,169.254.169.254,80,20/02/2018 10:38:30,5061910
172.31.64.118,50188,169.254.169.254,80,20/02/2018 10:38:35,54952139
8.6.0.1,0,8.0.6.4,0,20/02/2018 10:39:22,112639580
